OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,PreparationStartDate,ProviderName
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00802315,Sample-Routine,Water,Surface Water,2008-06-17,12:00:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09081000,tech samples;bottles wet on arrival;no waterlines marked,,Rising stage,Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-95 plastic bottle,,Alkalinity,Dissolved,52.0,mg/l CaCO3,,Accepted,,Actual,,,,,,,39086,,,,,,TT061,USGS,"Alkalinity, IPT, Hach",USGS National Field Manual,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.01902005,Quality Control Sample-Field Replicate,Water,Surface Water,2019-07-02,09:30:00,MDT,,,,,,,,,,,,U.S. Geological Survey,USGS-09081000,,,"Stable, high stage",Routine sample,15,USGS parameter code 82398,"10 or more equal width verticals, equal non-iso transit rate limited by velocity",US D-95 plastic bottle,,Alkalinity,Dissolved,53.2,mg/l CaCO3,,Preliminary,,Actual,,,,,,,39086,,,,,,TT061,USGS,"Alkalinity, IPT, Hach",USGS National Field Manual,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.01401806,Sample-Routine,Water,Surface Water,2014-06-03,12:30:00,MDT,,,,,,,,,,,,U.S. Geological Survey,USGS-09085000,,,"Stable, normal stage",Routine sample,40,USGS parameter code 82398,Multiple verticals,US WBH-96 weighted-bottle sampler,,Alkalinity,Dissolved,58.0,mg/l CaCO3,,Accepted,,Actual,,,,,,,39086,,,,,,TT061,USGS,"Alkalinity, IPT, Hach",USGS National Field Manual,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00802313,Sample-Routine,Water,Surface Water,2008-06-16,12:00:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,Rising stage,Routine sample,70,USGS parameter code 82398,Grab sample  (dip),Open-Mouth Bottle,,Alkalinity,Dissolved,59.0,mg/l CaCO3,,Accepted,,Actual,,,,,,,39086,,,,,,TT061,USGS,"Alkalinity, IPT, Hach",USGS National Field Manual,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00901721,Quality Control Sample-Field Replicate,Water,Surface Water,2009-05-14,14:45:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,"L-1380026 Received May 16, 2009",,"Stable, high stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US D-95 plastic bottle,,Alkalinity,Dissolved,63.3,mg/l CaCO3,,Accepted,,Actual,,,,,,,39086,,,,,,TT061,USGS,"Alkalinity, IPT, Hach",USGS National Field Manual,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00701558,Sample-Routine,Water,Surface Water,2007-06-06,11:00:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,"Stable, high stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US D-95 plastic bottle,,Alkalinity,Dissolved,64,mg/l CaCO3,,Accepted,,Actual,,,,,,,39086,,,,,,TT013,USGS,"Alkalinity, wf, field, increment",,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00502220,Sample-Routine,Water,Surface Water,2005-06-29,15:40:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,"L-1860024 Received July 02,2005",,"Stable, normal stage",Routine sample,70,USGS parameter code 82398,Grab sample  (dip),Open-Mouth Bottle,,Alkalinity,Dissolved,69,mg/l CaCO3,,Accepted,,Actual,,,,,,,39086,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00502217,Sample-Routine,Water,Surface Water,2005-06-28,16:30:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09081000,"L-1860022 Received July 02,2005",,"Stable, normal stage",Routine sample,70,USGS parameter code 82398,Grab sample  (dip),Open-Mouth Bottle,,Alkalinity,Dissolved,69,mg/l CaCO3,,Accepted,,Actual,,,,,,,39086,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.01301933,Sample-Routine,Water,Surface Water,2013-05-16,13:45:00,MDT,,,,,,,,,,,,U.S. Geological Survey,USGS-09081000,"L-1400189 Received May 18, 2013",,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-95 plastic bottle,,Alkalinity,Dissolved,71.2,mg/l CaCO3,,Accepted,,Actual,,,,,,,39086,,,,,,TT061,USGS,"Alkalinity, IPT, Hach",USGS National Field Manual,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00802739,Sample-Routine,Water,Surface Water,2008-07-28,09:00:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09081000,tech samples;bottles wet on arrival;no waterlines marked,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-95 plastic bottle,,Alkalinity,Dissolved,79.5,mg/l CaCO3,,Accepted,,Actual,,,,,,,39086,,,,,,TT061,USGS,"Alkalinity, IPT, Hach",USGS National Field Manual,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00402292,Sample-Routine,Water,Surface Water,2004-05-26,12:55:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,"L-1490166 x=cooler received late (11:20am,5/28/04) according to DOI contract with FedEX. File claim with FedEX.com for late delivery charges.",,"Stable, normal stage",Snowmelt,10,USGS parameter code 82398,Equal width increment (ewi),US D-95 plastic bottle,,Alkalinity,Dissolved,80,mg/l CaCO3,,Accepted,,Actual,,,,,,,39086,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.01701828,Sample-Routine,Water,Surface Water,2017-05-24,12:35:00,MDT,,,,,,,,,,,,U.S. Geological Survey,USGS-09081000,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-95 plastic bottle,,Alkalinity,Dissolved,80.5,mg/l CaCO3,,Accepted,,Actual,,,,,,,39086,,,,,,TT061,USGS,"Alkalinity, IPT, Hach",USGS National Field Manual,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.01903182,Sample-Routine,Water,Surface Water,2019-09-25,14:00:00,MDT,,,,,,,,,,,,U.S. Geological Survey,USGS-09081000,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,80.5,mg/l CaCO3,,Preliminary,,Actual,,,,,,,39086,,,,,,TT061,USGS,"Alkalinity, IPT, Hach",USGS National Field Manual,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.01802005,Sample-Routine,Water,Surface Water,2018-06-21,12:30:00,MDT,,,,,,,,,,,,U.S. Geological Survey,USGS-09081000,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US D-95 plastic bottle,,Alkalinity,Dissolved,83.5,mg/l CaCO3,,Accepted,,Actual,,,,,,,39086,,,,,,TT061,USGS,"Alkalinity, IPT, Hach",USGS National Field Manual,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.01400741,Sample-Routine,Water,Surface Water,2014-02-13,10:00:00,MST,,,,,,,,,,,,U.S. Geological Survey,USGS-09081000,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-95 plastic bottle,,Alkalinity,Dissolved,85.5,mg/l CaCO3,,Accepted,,Actual,,,,,,,39086,,,,,,TT061,USGS,"Alkalinity, IPT, Hach",USGS National Field Manual,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.01503530,Sample-Routine,Water,Surface Water,2015-08-11,10:45:00,MDT,,,,,,,,,,,,U.S. Geological Survey,USGS-09081000,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-95 plastic bottle,,Alkalinity,Dissolved,86.1,mg/l CaCO3,,Accepted,,Actual,,,,,,,39086,,,,,,TT061,USGS,"Alkalinity, IPT, Hach",USGS National Field Manual,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.01101938,Sample-Routine,Water,Surface Water,2011-05-11,11:40:00,MDT,,,,,,,,,,,,USGS - Colorado Water Science Center,USGS-09081000,"L-1360077 ASR date corrected to match btls 2010511 & per Jeff, paa, 5/16/11    Received May 14, 2011",,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-95 plastic bottle,,Alkalinity,Dissolved,87.4,mg/l CaCO3,,Accepted,,Actual,,,,,,,39086,,,,,,TT061,USGS,"Alkalinity, IPT, Hach",USGS National Field Manual,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.01105781,Sample-Routine,Water,Surface Water,2011-09-28,11:30:00,MDT,,,,,,,,,,,,U.S. Geological Survey,USGS-09081000,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-95 plastic bottle,,Alkalinity,Dissolved,88.1,mg/l CaCO3,,Accepted,,Actual,,,,,,,39086,,,,,,TT061,USGS,"Alkalinity, IPT, Hach",USGS National Field Manual,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.01500937,Sample-Routine,Water,Surface Water,2015-03-25,11:30:00,MDT,,,,,,,,,,,,U.S. Geological Survey,USGS-09081000,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,89.6,mg/l CaCO3,,Accepted,,Actual,,,,,,,39086,,,,,,TT061,USGS,"Alkalinity, IPT, Hach",USGS National Field Manual,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00702509,Sample-Routine,Water,Surface Water,2007-08-07,14:00:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09081000,"L-2250092 Received August 11,2007",,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,90,mg/l CaCO3,,Accepted,,Actual,,,,,,,39086,,,,,,TT013,USGS,"Alkalinity, wf, field, increment",,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00901177,Sample-Routine,Water,Surface Water,2009-03-10,10:15:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09081000,tech samples,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,91.8,mg/l CaCO3,,Accepted,,Actual,,,,,,,39086,,,,,,TT061,USGS,"Alkalinity, IPT, Hach",USGS National Field Manual,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00401632,Quality Control Sample-Field Replicate,Water,Surface Water,2004-04-19,17:25:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09081000,"L-1130143 Changed sample type from 9 per dist (Solberg) 7/14/05, dm.",,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,92,mg/l CaCO3,,Accepted,,Actual,,,,,,,39086,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.01101939,Sample-Routine,Water,Surface Water,2011-05-11,15:10:00,MDT,,,,,,,,,,,,USGS - Colorado Water Science Center,USGS-09085000,"L-1360078 Received May 14, 2011",,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-95 plastic bottle,,Alkalinity,Dissolved,92.0,mg/l CaCO3,,Accepted,,Actual,,,,,,,39086,,,,,,TT061,USGS,"Alkalinity, IPT, Hach",USGS National Field Manual,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.01803516,Sample-Routine,Water,Surface Water,2018-09-13,14:15:00,MDT,,,,,,,,,,,,U.S. Geological Survey,USGS-09081000,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,92.6,mg/l CaCO3,,Accepted,,Actual,,,,,,,39086,,,,,,TT061,USGS,"Alkalinity, IPT, Hach",USGS National Field Manual,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99803763,Sample-Routine,Water,Surface Water,1998-09-02,15:45:00,MDT,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),U.S. Geological Survey-Water Resources Discipline,USGS-09081000,,,"Stable, low stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,93,mg/l CaCO3,,Historical,,Actual,,,,,,,39086,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00602103,Sample-Routine,Water,Surface Water,2006-07-13,17:00:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09081000,"L-1990049 Received July 15,2006",,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-95 plastic bottle,,Alkalinity,Dissolved,93,mg/l CaCO3,,Accepted,,Actual,,,,,,,39086,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.01203700,Sample-Routine,Water,Surface Water,2012-07-24,11:15:00,MDT,,,,,,,,,,,,U.S. Geological Survey,USGS-09081000,"L-2120020 Received July 27, 2012",,"Stable, normal stage",Routine sample,15,USGS parameter code 82398,"10 or more equal width verticals, equal non-iso transit rate limited by velocity",US DH-81,,Alkalinity,Dissolved,96.4,mg/l CaCO3,,Accepted,,Actual,,,,,,,39086,,,,,,TT061,USGS,"Alkalinity, IPT, Hach",USGS National Field Manual,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.01700461,Sample-Routine,Water,Surface Water,2016-11-28,12:00:00,MST,,,,,,,,,,,,U.S. Geological Survey,USGS-09081000,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,99.7,mg/l CaCO3,,Accepted,,Actual,,,,,,,39086,,,,,,TT061,USGS,"Alkalinity, IPT, Hach",USGS National Field Manual,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.01701827,Sample-Routine,Water,Surface Water,2017-05-24,15:55:00,MDT,,,,,,,,,,,,U.S. Geological Survey,USGS-09085000,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-95 plastic bottle,,Alkalinity,Dissolved,99.7,mg/l CaCO3,,Accepted,,Actual,,,,,,,39086,,,,,,TT061,USGS,"Alkalinity, IPT, Hach",USGS National Field Manual,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99801434,Sample-Routine,Water,Surface Water,1998-03-12,14:45:00,MST,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),U.S. Geological Survey-Water Resources Discipline,USGS-392847107171100,,,"Stable, low stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Total,107,mg/l CaCO3,,Historical,,Actual,,,,,,,90410,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98301674,Sample-Routine,Water,Surface Water,1982-10-27,11:00:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,113,mg/l CaCO3,,Historical,,Actual,,,,,,,90410,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99801435,Sample-Routine,Water,Surface Water,1998-03-13,07:25:00,MST,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,"Stable, low stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Total,117,mg/l CaCO3,,Historical,,Actual,,,,,,,90410,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98201941,Sample-Routine,Water,Surface Water,1982-09-30,11:45:00,MDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,120,mg/l CaCO3,,Historical,,Actual,,,,,,,90410,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98301671,Sample-Routine,Water,Surface Water,1982-10-08,12:15:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,120,mg/l CaCO3,,Historical,,Actual,,,,,,,90410,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99701138,Sample-Routine,Water,Surface Water,1997-03-07,09:30:00,MST,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Total,125,mg/l CaCO3,,Historical,,Actual,,,,,,,90410,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98301672,Sample-Routine,Water,Surface Water,1982-10-14,16:05:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,127,mg/l CaCO3,,Historical,,Actual,,,,,,,90410,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99803736,Sample-Routine,Water,Surface Water,1998-09-02,16:00:00,MDT,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),U.S. Geological Survey-Water Resources Discipline,USGS-392847107171100,,,"Stable, low stage",Routine sample,40,USGS parameter code 82398,Multiple verticals,US DH-81,,Alkalinity,Total,128,mg/l CaCO3,,Historical,,Actual,,,,,,,90410,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98301681,Sample-Routine,Water,Surface Water,1982-12-16,14:30:00,MST,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,128,mg/l CaCO3,,Historical,,Actual,,,,,,,90410,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98301679,Sample-Routine,Water,Surface Water,1982-12-03,12:00:00,MST,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,129,mg/l CaCO3,,Historical,,Actual,,,,,,,90410,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98301677,Sample-Routine,Water,Surface Water,1982-11-18,15:45:00,MST,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,129,mg/l CaCO3,,Historical,,Actual,,,,,,,90410,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98301675,Sample-Routine,Water,Surface Water,1982-11-05,13:20:00,MST,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,129,mg/l CaCO3,,Historical,,Actual,,,,,,,90410,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99803788,Quality Control Sample-Field Replicate,Water,Surface Water,1998-09-03,13:00:00,MDT,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,"Stable, low stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Total,133,mg/l CaCO3,,Historical,,Actual,,,,,,,90410,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99700361,Sample-Routine,Water,Surface Water,1996-11-08,08:15:00,MST,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Total,134,mg/l CaCO3,,Historical,,Actual,,,,,,,90410,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99901531,Sample-Routine,Water,Surface Water,1999-04-19,11:02:00,MDT,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Total,137,mg/l CaCO3,,Historical,,Actual,,,,,,,90410,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98201936,Sample-Routine,Water,Surface Water,1982-08-26,14:40:00,MDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,140,mg/l CaCO3,,Historical,,Actual,,,,,,,90410,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98201937,Sample-Routine,Water,Surface Water,1982-09-03,10:40:00,MDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,150,mg/l CaCO3,,Historical,,Actual,,,,,,,90410,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99802438,Sample-Routine,Water,Surface Water,1998-06-02,08:55:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09073300,,,Rising stage,Snowmelt,40,USGS parameter code 82398,Multiple verticals,US DH-81,,Alkalinity,Total,15.6,mg/l CaCO3,,Historical,,Actual,,,,,,,90410,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
